sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
,,,,,,,,,,,,Transport ke langkau= 1 hok per 4000 butir,input,input,tenaga kerja kelapa,Lubang+pupuk dasar,Rp/HOK,60000,60000,HOK,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25
,,,,,,,,,,,,dari 4000 butir dihasilkan 300 kw kopra 75%,input,input,tenaga kerja kelapa,Tanam,Rp/HOK,60000,60000,HOK,1.25,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Rata-rata produksi kelapa dalam adalah 2700-4500 butir kelapa setara 0.8-1.2 ton kopra/ha/th.,input,input,tenaga kerja kelapa,Pembersihan pelepah,Rp/HOK,60000,60000,HOK,,,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875
,,,,,,,,,,,,"Dengan penggunaan bibit unggul komposit dapat meningkat mjd 6750 butir kelapa setara 1,5 ton/kopra/ha/th ",input,input,tenaga kerja kelapa,Pemanenan,Rp/HOK,60000,60000,HOK,,,,,,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333
,,,,,,,,,,,,"Dengan pemeliharaan semi intensif produksi dapat mencapai 2,25 ton kopra/ha/th",input,input,tenaga kerja kelapa,Transport ke langkau,Rp/HOK,60000,60000,HOK,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
,,,,,,,,,,,,Sources: Supandi. 2004. Prospek dan arah pengembangan Agribisnis kelapa. PSE. Deptan.,input,input,tenaga kerja kelapa,Pemisahan serabut,Rp/HOK,60000,60000,HOK,,,,0,0,1.75,1.75,1.75,1.75,1.75,3.75,3.75,3.75,3.75,3.75,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25
,,,,,,,,,,,,,input,input,tenaga kerja kelapa,Pembelahan+cungkil,Rp/HOK,60000,60000,HOK,,,,0,0,3.5,3.5,3.5,3.5,3.5,7.5,7.5,7.5,7.5,7.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
,,,,,,,,,,,,,input,input,tenaga kerja kelapa,Pemanggangan,Rp/HOK,60000,60000,HOK,,,,0,0,0.2625,0.2625,0.2625,0.2625,0.2625,0.5625,0.5625,0.5625,0.5625,0.5625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
,,,,,,,,,,,,,input,input,tenaga kerja jagung,Bajak+Ajir,Rp/HOK,60000,60000,HOK,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
,,,,,,,,,,,,,input,input,tenaga kerja jagung,Tugal + Tanam,Rp/HOK,60000,60000,HOK,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25
,,,,,,,,,,,,,input,input,tenaga kerja jagung,Pemupukan,Rp/HOK,60000,60000,HOK,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
,,,,,,,,,,,,,input,input,tenaga kerja jagung,Penyiangan,Rp/HOK,60000,60000,HOK,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
,,,,,,,,,,,,,input,input,tenaga kerja jagung,penyemprotan,Rp/HOK,60000,60000,HOK,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,,,,,,,,,,,,,input,input,tenaga kerja jagung,Panen,Rp/HOK,60000,60000,HOK,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
,,,,,,,,,,,,,input,input,tenaga kerja jagung,Pasca panen (kupas dan jemur),Rp/HOK,60000,60000,HOK,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,output,output,utama,Kopra kering 75%,Rp/kg,5500,5500,kg,,,,0,0,700,700,700,700,700,1500,1500,1500,1500,1500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
,,,,,,,,,,,,,output,output,sampingan,Jagung,Rp/kg,2200,2200,kg,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
