sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
,,,,,,,,,,,,,input,input,tenaga kerja kelapa,Pemanenan,Rp/HOK,60000,60000,HOK,,,,,,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333,5.208333333
,,,,,,,,,,,,,input,input,tenaga kerja kelapa,Transport ke langkau,Rp/HOK,60000,60000,HOK,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
,,,,,,,,,,,,,input,input,tenaga kerja kelapa,Pemisahan serabut,Rp/HOK,60000,60000,HOK,,,,0,0,1.75,1.75,1.75,1.75,1.75,3.75,3.75,3.75,3.75,3.75,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25
,,,,,,,,,,,,,input,input,tenaga kerja kelapa,Pembelahan+cungkil,Rp/HOK,60000,60000,HOK,,,,0,0,3.5,3.5,3.5,3.5,3.5,7.5,7.5,7.5,7.5,7.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
,,,,,,,,,,,,,input,input,tenaga kerja kelapa,Pemanggangan,Rp/HOK,60000,60000,HOK,,,,0,0,0.2625,0.2625,0.2625,0.2625,0.2625,0.5625,0.5625,0.5625,0.5625,0.5625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
,,,,,,,,,,,,,input,input,tenaga kerja coklat,Bajak+Ajir,Rp/HOK,60000,60000,HOK,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
,,,,,,,,,,,,,input,input,tenaga kerja coklat,Tugal + Tanam+pupuk dasar,Rp/HOK,60000,60000,HOK,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
,,,,,,,,,,,,,input,input,tenaga kerja coklat,Penyiangan+Pemangkasan Batang,Rp/HOK,60000,60000,HOK,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
,,,,,,,,,,,,,input,input,tenaga kerja coklat,Pemupukan,Rp/HOK,60000,60000,HOK,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
,,,,,,,,,,,,,input,input,tenaga kerja coklat,penyemprotan,Rp/HOK,60000,60000,HOK,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
,,,,,,,,,,,,,input,input,tenaga kerja coklat,Panen,Rp/HOK,60000,60000,HOK,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
,,,,,,,,,,,,,input,input,tenaga kerja coklat,Pasca panen (kupas dan jemur),Rp/HOK,60000,60000,HOK,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,output,output,utama,Kopra kering 75%,Rp/kg,5500,5500,kg,,,,0,0,875,875,875,875,875,1875,1875,1875,1875,1875,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125
,,,,,,,,,,,,,output,output,sampingan,Coklat,Rp/kg,18000,18000,kg,,,,60,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960
