sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Seedpreparation,rp/pers-day,60000,60000,pers-day,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Planting ,rp/pers-day,60000,60000,pers-day,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Fertilizer I,rp/pers-day,60000,60000,pers-day,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Spraying (insecticide),rp/pers-day,60000,60000,pers-day,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Spraying (pesticide),rp/pers-day,60000,60000,pers-day,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Fertilizer II,rp/pers-day,60000,60000,pers-day,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Crop watching from pig&monkey,rp/pers-day,60000,60000,pers-day,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Harvesting,rp/pers-day,60000,60000,pers-day,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667,29.16666667
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Post harvesting,rp/pers-day,60000,60000,pers-day,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667,20.41666667
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Drying,rp/pers-day,60000,60000,pers-day,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Transportation,rp/pers-day,60000,60000,pers-day,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875,21.875
,,,,,,,,,,,,,utama,output,utama,jagung,rp/kg,2800,2800,kg,12250,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600
